run,source,fold,family,failed,n_lipids,n_test,r2_mean,r2_median,corr_mean,corr_median,rmse_mean,rmse_median,mae_mean,mae_median
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3554482017940334,0.3420238572280835,0.6033114646181381,0.6106916464961956,0.0005908809168455089,0.0001891848639534,0.0004280841779409061,0.0001307297072562
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3645826382918187,0.3494591176009748,0.6088688134172899,0.6124564271318143,0.0005876124920418029,0.0001902182226132,0.0004254422382372722,0.0001304482984174
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3570897508596224,0.3437143747932051,0.6083093449399208,0.6142935938445931,0.0005913430475282866,0.0001914820521575,0.0004279547463056334,0.0001324977670839
FOLD-3-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.36523578608923474,0.3520836789325715,0.6104295963768505,0.6148546325245942,0.0005878414861339135,0.0001892228125674,0.00042633496200840794,0.0001304096191065
FOLD-3-SPECTRAL-5-4-K2300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3570189226987701,0.346066009718652,0.608243475772889,0.6149914800320605,0.0005905858690709437,0.0001904364868864,0.00042747019647854854,0.0001320472030376
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3705834701350384,0.3587240809902315,0.6143852186944202,0.6196427396178069,0.0005853292921336617,0.0001887656027149,0.0004242853214597818,0.0001296678781814
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.36838368547729383,0.3557079111131663,0.613825980279833,0.6164538488220436,0.0005864786185781439,0.0001900345962971,0.00042438898441280126,0.0001302404451253
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.36092888812926305,0.3498130444268452,0.609059224826803,0.6153638740697244,0.0005893776899506025,0.000189643571665,0.00042725955452166793,0.0001304923377297
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3570497927728502,0.343637745367882,0.6083722267150655,0.616273806071852,0.0005914446222965387,0.0001904169412834,0.00042955500835499945,0.0001302709942958
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3659774777542351,0.3504900364171066,0.6128179948399209,0.6178210104362568,0.0005880057608074365,0.0001914002239946,0.00042539514361417325,0.0001312662911282
FOLD-3-SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3647318335658686,0.3503419278811025,0.6139737261112386,0.6163962765450586,0.0005877119979413735,0.000189972653863,0.0004251770682987567,0.0001310030418665
FOLD-3-SPECTRAL-5-8-K6000-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-3,spectral,False,173,695996,0.3621899406993345,0.3492463076352622,0.6114450537220832,0.6186254475536832,0.0005888325465509538,0.0001892726752673,0.00042694902621723827,0.0001306811810558
FOLD-4-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-2000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.810,experiment_batch_long_cv,FOLD-4,manifold,False,173,1932849,0.34337703453695845,0.3353800613971347,0.5858079400866556,0.5922631275296854,0.0006342201258687123,0.0001967279863004,0.000459619996873127,0.0001395173963453
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.34795417620505925,0.3387458781778072,0.5896905494335837,0.5940807186788313,0.0006332345453910652,0.0001958745188868,0.0004604835196837649,0.0001390277469858
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.34697459695996363,0.3395673125800524,0.5887625252567702,0.5925137913298016,0.0006329283891968862,0.0001964636490382,0.00046070906983451253,0.0001398656136026
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3532845481472744,0.3434669432107828,0.5924178988104071,0.598009743148212,0.0006308921655154153,0.0001952044367558,0.00045913225528655037,0.0001386462707203
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3486175480508797,0.338840697324214,0.58963592336364,0.5973210085040666,0.0006320198334950466,0.0001959820799584,0.00045995904102757247,0.0001392949212327
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3492317750417785,0.3380342641793215,0.5894660875099151,0.5932734539128242,0.000632171955295737,0.0001955225193212,0.0004597746019482143,0.0001387578177316
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.35009559051518474,0.3390364159782961,0.5901708971547944,0.5940137916558561,0.0006317073782452432,0.0001950086744962,0.00045944212264818415,0.0001388463414869
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.35215720495645275,0.3441802612334317,0.5925268839982241,0.5987421659282381,0.0006310677992700089,0.0001953819744056,0.0004587899706630781,0.0001387909565727
FOLD-4-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.35483590230804146,0.3491482662950981,0.5932678332648371,0.6020056725610592,0.0006288015627641516,0.0001949044172792,0.0004578831117041804,0.0001384823730252
FOLD-4-SPECTRAL-5-4-K2300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3471397946785248,0.3383988881338675,0.588949577816713,0.5953000078639223,0.00063400279757643,0.0001963857080576,0.0004610806819057114,0.0001390900213042
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3511816006008866,0.3397457277854717,0.5922949126860837,0.5988920346554781,0.0006304039406794497,0.0001952388573068,0.00045816556340015266,0.0001389380605302
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.353478754856111,0.337816398750882,0.5932841339791298,0.601405246605937,0.0006288125882437497,0.0001951434063012,0.00045784223192017065,0.0001390187919123
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3460615548706329,0.3392134014240917,0.5880134952962378,0.5974128303200956,0.000633632460695921,0.0001954353297514,0.0004608926282288855,0.0001394085247033
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.35140479558931786,0.3411273521089369,0.5918284919733965,0.5961399337803229,0.0006321754562417488,0.0001960285662498,0.0004591596563827813,0.0001393174563163
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.35109601686731745,0.3401029198794172,0.5920635357248504,0.6014187555462462,0.0006310481031129344,0.0001965284523351,0.00045829749370275064,0.0001392453866586
FOLD-4-SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.34769857055549935,0.3353623920941943,0.5899932139488443,0.5972911238074176,0.0006328778818620093,0.0001961957467981,0.0004593582434982375,0.0001390152754169
FOLD-4-SPECTRAL-5-8-K6000-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-4,spectral,False,173,1932849,0.3505082169121293,0.3416010679821959,0.5896119035682871,0.5948563618827745,0.0006310856590071906,0.0001958536780586,0.0004586557922196746,0.0001388811709207
FOLD-5-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-2000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.810,experiment_batch_long_cv,FOLD-5,manifold,False,173,1726060,0.3096866523149632,0.2861957765155124,0.5648903256479615,0.564280598764829,0.0006398192627176719,0.0001957997409849,0.0004720606292606451,0.0001523218116393
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2886947165509671,0.2785060485840716,0.5571710891648568,0.5537857578701738,0.0006458225572594076,0.0002052506100106,0.0004781226408946477,0.0001536678861414
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2919228057773581,0.2742517334434023,0.5549393768390689,0.5533133351920625,0.0006497161398474073,0.0002006237151207,0.0004803419928706586,0.0001530710178013
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2853448655166692,0.2658525031861493,0.5525522714651688,0.5512263892165278,0.0006504167217879902,0.0002048522055256,0.00048106141133994525,0.0001515602203756
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-learndiff1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.298800164383014,0.2826025676480359,0.5602510183631905,0.5662494651445117,0.0006434896759170859,0.0001994688927221,0.0004761559879925444,0.0001524971556432
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2855655267059091,0.2653766499854476,0.551126866723774,0.553118123601945,0.000648014434826978,0.0002050626697682,0.0004800462263915043,0.0001539359712535
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2883135069943548,0.2705650264210024,0.5531452677677413,0.5559514190614055,0.0006468178622196888,0.0002048870051164,0.00047980721491731984,0.0001535766556849
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2884747527560409,0.2707921778540084,0.5537988867147726,0.5500527682525294,0.0006499989828719849,0.0002027143298798,0.0004807759596824136,0.0001531048609539
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,experiment_batch_long_cv,FOLD-5,spectral,False,173,1726060,0.2834403001799456,0.2664451007642411,0.5508045158318682,0.5512048927999496,0.0006521341296982264,0.0002028715818486,0.000482086492965552,0.0001527484823973
